track_id,class,x,y,timestamp,proj_x,proj_y
3,person,408.0,680.0,15.833333333333334,170.0,377.0
3,person,408.0,680.0,15.866666666666667,170.0,377.0
3,person,407.0,680.5,15.9,169.0,378.0
3,person,407.0,681.0,15.933333333333334,169.0,378.0
3,person,412.5,679.5,15.966666666666667,171.0,377.0
3,person,416.0,679.5,16.0,173.0,377.0
3,person,419.5,679.5,16.033333333333335,174.0,377.0
3,person,421.0,678.5,16.066666666666666,175.0,376.0
3,person,421.5,678.5,16.1,175.0,376.0
3,person,421.5,678.5,16.133333333333333,175.0,376.0
3,person,424.5,678.0,16.166666666666668,176.0,376.0
3,person,427.5,677.5,16.2,178.0,376.0
3,person,430.5,676.5,16.233333333333334,179.0,375.0
3,person,436.0,676.5,16.266666666666666,181.0,375.0
3,person,442.0,676.0,16.3,184.0,375.0
3,person,442.0,676.0,16.333333333333332,184.0,375.0
3,person,449.5,675.5,16.366666666666667,187.0,375.0
3,person,455.0,675.5,16.4,189.0,375.0
3,person,458.5,676.0,16.433333333333334,191.0,375.0
3,person,462.5,675.5,16.466666666666665,192.0,375.0
3,person,466.0,675.5,16.5,194.0,375.0
3,person,466.0,675.5,16.533333333333335,194.0,375.0
3,person,469.5,677.0,16.566666666666666,195.0,376.0
3,person,470.0,676.5,16.6,195.0,375.0
3,person,470.5,676.5,16.633333333333333,196.0,375.0
3,person,471.5,676.0,16.666666666666668,196.0,375.0
3,person,472.5,676.0,16.7,196.0,375.0
3,person,472.0,676.0,16.733333333333334,196.0,375.0
3,person,473.5,676.5,16.766666666666666,197.0,375.0
3,person,473.5,677.5,16.8,197.0,376.0
3,person,476.0,677.5,16.833333333333332,198.0,376.0
3,person,478.5,677.5,16.866666666666667,199.0,376.0
3,person,481.0,677.5,16.9,200.0,376.0
3,person,481.0,677.5,16.933333333333334,200.0,376.0
3,person,483.5,677.0,16.966666666666665,201.0,376.0
3,person,482.0,676.5,17.0,200.0,375.0
3,person,482.0,678.0,17.033333333333335,200.0,376.0
3,person,480.5,678.0,17.066666666666666,200.0,376.0
3,person,482.0,679.0,17.1,200.0,377.0
4,person,953.0,708.5,13.8,397.0,393.0
4,person,952.5,708.5,13.833333333333334,396.0,393.0
4,person,952.5,708.5,13.866666666666667,396.0,393.0
4,person,952.5,708.5,13.9,396.0,393.0
4,person,952.5,708.5,13.933333333333334,396.0,393.0
4,person,952.5,708.5,13.966666666666667,396.0,393.0
4,person,952.5,709.0,14.0,396.0,393.0
4,person,952.5,709.0,14.033333333333333,396.0,393.0
4,person,953.0,708.0,14.066666666666666,397.0,393.0
4,person,952.5,708.0,14.1,396.0,393.0
4,person,952.5,708.0,14.133333333333333,396.0,393.0
4,person,952.5,708.0,14.166666666666666,396.0,393.0
4,person,952.5,708.5,14.2,396.0,393.0
4,person,952.5,708.5,14.233333333333333,396.0,393.0
4,person,953.5,708.5,14.266666666666667,397.0,393.0
4,person,952.5,708.5,14.3,396.0,393.0
4,person,952.5,708.5,14.333333333333334,396.0,393.0
4,person,952.5,708.5,14.366666666666667,396.0,393.0
4,person,952.5,709.0,14.4,396.0,393.0
4,person,952.5,709.0,14.433333333333334,396.0,393.0
4,person,952.5,708.0,14.466666666666667,396.0,393.0
4,person,952.5,708.5,14.5,396.0,393.0
4,person,952.5,708.5,14.533333333333333,396.0,393.0
4,person,952.5,708.5,14.566666666666666,396.0,393.0
4,person,953.0,708.0,14.6,397.0,393.0
4,person,952.5,708.0,14.633333333333333,396.0,393.0
4,person,952.5,708.0,14.666666666666666,396.0,393.0
4,person,952.5,708.0,14.7,396.0,393.0
4,person,952.5,708.0,14.733333333333333,396.0,393.0
4,person,953.0,708.5,14.766666666666667,397.0,393.0
4,person,953.0,709.0,14.8,397.0,393.0
4,person,952.5,709.0,14.833333333333334,396.0,393.0
4,person,952.5,708.5,14.866666666666667,396.0,393.0
4,person,952.5,708.5,14.9,396.0,393.0
4,person,952.5,708.5,14.933333333333334,396.0,393.0
4,person,952.5,708.5,14.966666666666667,396.0,393.0
4,person,952.5,708.0,15.0,396.0,393.0
4,person,952.5,708.5,15.033333333333333,396.0,393.0
4,person,953.0,708.0,15.066666666666666,397.0,393.0
4,person,953.0,707.5,15.1,397.0,393.0
4,person,952.5,707.5,15.133333333333333,396.0,393.0
4,person,952.5,707.5,15.166666666666666,396.0,393.0
4,person,952.5,707.5,15.2,396.0,393.0
4,person,953.0,708.0,15.233333333333333,397.0,393.0
4,person,952.5,708.0,15.266666666666667,396.0,393.0
4,person,953.0,708.5,15.3,397.0,393.0
4,person,953.0,708.5,15.333333333333334,397.0,393.0
4,person,953.0,708.5,15.366666666666667,397.0,393.0
4,person,953.0,708.0,15.4,397.0,393.0
4,person,952.5,709.0,15.433333333333334,396.0,393.0
4,person,952.5,708.0,15.466666666666667,396.0,393.0
4,person,952.5,708.5,15.5,396.0,393.0
4,person,952.5,708.5,15.533333333333333,396.0,393.0
4,person,952.5,708.5,15.566666666666666,396.0,393.0
4,person,953.0,708.5,15.6,397.0,393.0
4,person,952.5,708.0,15.633333333333333,396.0,393.0
4,person,953.0,708.0,15.666666666666666,397.0,393.0
4,person,953.0,708.5,15.7,397.0,393.0
4,person,953.0,708.5,15.733333333333333,397.0,393.0
4,person,952.5,708.5,15.766666666666667,396.0,393.0
4,person,952.5,708.0,15.8,396.0,393.0
4,person,953.0,708.5,15.833333333333334,397.0,393.0
4,person,953.0,708.5,15.866666666666667,397.0,393.0
4,person,953.0,708.0,15.9,397.0,393.0
4,person,953.0,708.0,15.933333333333334,397.0,393.0
4,person,953.0,708.5,15.966666666666667,397.0,393.0
4,person,953.0,708.5,16.0,397.0,393.0
4,person,952.5,708.0,16.033333333333335,396.0,393.0
4,person,953.0,708.0,16.066666666666666,397.0,393.0
4,person,953.0,708.0,16.1,397.0,393.0
4,person,952.5,708.0,16.133333333333333,396.0,393.0
4,person,953.0,707.5,16.166666666666668,397.0,393.0
4,person,952.5,708.5,16.2,396.0,393.0
4,person,952.5,708.0,16.233333333333334,396.0,393.0
4,person,953.0,709.0,16.266666666666666,397.0,393.0
4,person,953.0,708.5,16.3,397.0,393.0
4,person,953.0,708.5,16.333333333333332,397.0,393.0
4,person,953.0,708.5,16.366666666666667,397.0,393.0
4,person,953.0,708.0,16.4,397.0,393.0
4,person,952.5,708.5,16.433333333333334,396.0,393.0
4,person,952.5,709.5,16.466666666666665,396.0,394.0
4,person,952.5,708.5,16.5,396.0,393.0
4,person,952.5,708.5,16.533333333333335,396.0,393.0
4,person,952.5,708.5,16.566666666666666,396.0,393.0
4,person,953.0,708.5,16.6,397.0,393.0
4,person,953.0,708.0,16.633333333333333,397.0,393.0
4,person,953.0,708.0,16.666666666666668,397.0,393.0
4,person,952.5,708.0,16.7,396.0,393.0
4,person,952.5,708.0,16.733333333333334,396.0,393.0
4,person,952.5,708.5,16.766666666666666,396.0,393.0
4,person,952.5,708.5,16.8,396.0,393.0
4,person,953.0,708.5,16.833333333333332,397.0,393.0
4,person,953.0,708.5,16.866666666666667,397.0,393.0
4,person,953.0,708.0,16.9,397.0,393.0
4,person,953.0,708.0,16.933333333333334,397.0,393.0
4,person,952.5,708.5,16.966666666666665,396.0,393.0
4,person,952.5,708.5,17.0,396.0,393.0
4,person,952.5,708.5,17.033333333333335,396.0,393.0
4,person,953.0,708.5,17.066666666666666,397.0,393.0
4,person,953.0,708.0,17.1,397.0,393.0
